stop_id,score,address,latitude,longitude
ST-2726,4.782523551202125,서울특별시 도봉구 도봉구 창동 1-12,37.653736,127.049294
ST-938,4.775787350056328,서울특별시 종로구 홍지문길 1상명대 입구,37.600128,126.957832
ST-1064,4.761403144517899,서울특별시 강서구 마곡동 728-168마곡역7번출구,37.558311,126.826523
ST-2875,4.761145102267683,서울특별시 서초구 신원동 319-1,37.452,127.053917
ST-2261,4.730488741754567,서울특별시 은평구 진관동 235-2,37.630287,126.919563
ST-3142,4.699142189418472,서울특별시 영등포구 경인로 846 영등포 민자역사,37.516693,126.908073
ST-369,4.689247155815422,서울특별시 동대문구 청계천로 417청계8가사거리 부근,37.571102,127.02356
ST-1142,4.67787799338536,서울특별시 가산동 144-3가산동 주민센터,37.476952,126.891869
ST-456,4.668249057262754,서울특별시 은평구 갈현동 536-8구산역 4번출구,37.613186,126.917351
ST-2641,4.660755680728068,서울특별시 금천구 독산동 1080-1 에이스하드웨어 정문 앞,37.468658,126.898262
ST-2639,4.638983484506198,서울특별시 금천구 시흥동 1000-48 알레르망 가게 앞,37.454151,126.900452
ST-1990,4.632346407870562,서울특별시 영등포구 영등포동 618-9,37.514847,126.90773
ST-2924,4.628791104246819,서울특별시 용산구 한강로2가 220-4,37.527035,126.966179
ST-936,4.594104150794163,서울특별시 구로구 시흥대로 551디지털입구 교차로,37.482883,126.901039
ST-903,4.589324329189913,서울특별시 송파구 법원로 101문정동 346-2,37.484531,127.120163
ST-1730,4.576107073145202,서울특별시 송파구 오금로 162송파나루역 4번 출구옆,37.509979,127.112312
ST-1063,4.573602988432587,서울특별시 강서구 공항대로 163 마곡역(5호선),37.560207,126.824142
ST-914,4.549326508923636,서울특별시 노원구 상계로 182노원구 상계동 173-19,37.66,127.072968
ST-205,4.532289583222011,서울특별시 마포구 도화동 292-29마포역 4번출구 뒤,37.539272,126.945915
ST-2979,4.519470259236608,서울특별시 마포구 마포구 연남로 42 코오롱아파트사거리,37.563038,126.921433
ST-1029,4.513765281631756,서울특별시 녹번동 84은평구청 보건소,37.602402,126.92865
ST-451,4.478882507012086,서울특별시 은평구 진관동 13-20은평뉴타운 아이파크,37.645866,126.927391
ST-547,4.46196647498108,서울특별시 송파구 백제고분로 95송파구 잠실동 19-10,37.511982,127.085052
ST-1661,4.443934625294848,서울특별시 광진구 아차산로 236,37.540127,127.069496
ST-1298,4.404781051903125,서울특별시 동대문구 장한로 3-1 구두수선대,37.561966,127.064507
ST-3049,4.404007643063618,서울특별시 강남구 강남구 개포동 182-4 (개포동역 4번출구),37.489296,127.06617
ST-1793,4.392521601669945,서울특별시 송파구 양재대로 925 가락1동주민센터,37.50005,127.111511
ST-1420,4.361613787696609,서울특별시 강동구 양재대로 1349,37.526783,127.135574
ST-1521,4.328529162544467,서울특별시 구로구 디지털로31길 12태평양물산IT빌딩 앞,37.484859,126.895187
ST-3239,4.322623354393869,서울특별시 영등포구 여의대로 128,37.528347,126.930084
ST-262,4.316181175046264,서울특별시 동대문구 장한로 25길 2장안동 사거리,37.572174,127.071388
ST-2241,4.288216038304007,서울특별시 은평구 진관동 136-45,37.637348,126.935844
ST-398,4.26558648286753,서울특별시 동대문구 천호대로 269답십리역 1번출구,37.568184,127.051277
ST-450,4.234879886755992,서울특별시 은평구 진관동 45-21진관동 은빛초등학교,37.643108,126.918221
ST-469,4.2218036232791665,서울특별시 은평구 진관동 242-14신도고등학교,37.630016,126.919029
ST-1753,4.207528896257886,서울특별시 구로구 디지털로31길 33-1에이스트윈타워1차,37.484371,126.895424
ST-1121,4.190894468025957,서울특별시 노원구 상계동 335-4노원역1번출구,37.6562,127.063622
ST-55,4.18850279770763,서울특별시 영등포구 국제금융로 2424-3,37.524612,126.927834
ST-1485,4.141621892171466,서울특별시 은평구 통일로 796 북한산 힐스테이트7차,37.616543,126.925125
ST-3143,4.122774309502106,서울특별시 관악구 신림동 110-99,37.472202,126.933907
ST-772,4.1124452991749125,서울특별시 서초구 양재동 237-2,37.470165,127.03862
ST-413,4.110108603014813,서울특별시 영등포구 당산로 111-2영등포구청역 1번출구,37.524635,126.896217
ST-2778,4.096753636441903,서울특별시 은평구 통일로760,37.613262,126.927864
ST-2753,4.0577165998836255,서울특별시 구로구 오류동 332-37,37.492672,126.841621
ST-1268,4.0551233013967884,서울특별시 관악구 보라매로 3당곡사거리,37.48975,126.927467
ST-1584,4.03288824025148,서울특별시 송파구 올림픽로 305잠실역 8번출구,37.513962,127.100304
ST-2308,4.013389896262197,서울특별시 광진구 화양동 4-1,37.539566,127.072441
ST-2932,4.008658611637459,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,37.457035,126.894325
ST-611,3.9889941718323447,서울특별시 노원구 노해로 489노원구 상계동 719-1,37.654701,127.0634
ST-712,3.9855232863815315,서울특별시 관악구 남현동 1060-12,37.476089,126.981331
ST-1707,3.982780998059918,서울특별시 송파구 송파대로 201테라타워2,37.48835,127.120781
ST-3219,3.9663658245432982,서울특별시 금천구 디지털로10길 78 가산테라타워,37.475204,126.890129
ST-232,3.962240531039738,서울특별시 서대문구 수색로 27 가좌역,37.568775,126.915298
ST-446,3.959794580962005,서울특별시 성동구 성수동2가 569-3성수2가1동 공영주차장 인근,37.536808,127.055489
ST-1331,3.956634258202406,서울특별시 은평구 응암로 247 외환은행,37.594414,126.918015
ST-1150,3.9402578215070685,서울특별시 동작구 노량진동 113-7노량진동 맥도널드앞,37.513523,126.943527
